Time [ms],Altitude [m],Latitude [°],Longitude [°],State[x]
43957.0,290.0,49.237833,0.0,4
44037.0,290.0,49.237833,0.0,4
44114.0,290.0,49.237833,0.0,4
44182.0,290.0,49.237833,0.0,4
44236.0,290.0,49.237833,0.0,4
44301.0,290.0,49.237833,0.0,4
44376.0,290.0,49.237833,0.0,4
44440.0,290.0,49.237833,0.0,4
44503.0,290.0,49.237833,0.0,4
44583.0,290.0,49.237833,0.0,4
44657.0,290.0,49.237833,0.0,4
44720.0,290.0,49.237833,0.0,4
44783.0,290.0,49.237833,0.0,4
44846.0,290.0,49.237833,0.0,4
44909.0,290.0,49.237833,16.555667,4
44973.0,290.0,49.237833,16.555667,4
45037.0,290.0,49.237833,16.555667,4
45109.0,290.0,49.237833,16.555667,4
45179.0,290.0,49.237833,16.555667,4
45242.0,290.0,49.237833,0.266667,4
45316.0,290.0,49.237833,0.266667,4
45379.0,290.0,49.237833,0.266667,4
45444.0,290.0,49.237833,0.266667,4
45507.0,290.0,49.237833,0.266667,4
45584.0,290.0,49.237833,0.266667,4
45642.0,290.0,49.237833,0.266667,4
45706.0,290.0,49.237833,0.266667,4
45769.0,290.0,49.237833,0.266667,4
45823.0,290.0,49.237833,0.266667,4
45886.0,290.0,49.237833,16.555667,4
45958.0,290.0,49.237833,16.555667,4
46021.0,290.0,49.237833,16.555667,4
46084.0,290.0,49.237833,16.555667,4
46148.0,290.0,49.237833,16.555667,4
46212.0,290.0,49.237833,16.555667,4
46274.0,290.0,49.237833,0.0,4
46339.0,290.0,49.237833,0.0,4
46418.0,290.0,49.237833,0.0,4
46481.0,290.0,49.237833,0.0,4
46544.0,290.0,49.237833,0.0,4
46621.0,290.0,49.237833,16.55,4
46691.0,290.0,49.237833,16.55,4
46755.0,290.0,49.237833,16.55,4
46818.0,290.0,49.237833,0.0,4
46881.0,290.0,49.237833,0.0,4
46957.0,290.0,49.237833,0.0,4
47020.0,290.0,49.237833,0.0,4
47088.0,290.0,49.237833,0.0,4
47142.0,290.0,49.237833,0.0,4
47205.0,290.0,49.237833,0.0,4
47271.0,290.0,49.237833,0.0,4
47334.0,290.0,49.237833,16.555667,4
47397.0,290.0,49.237833,16.555667,4
47460.0,290.0,49.237833,16.555667,4
47530.0,290.0,49.237833,16.555667,4
47593.0,290.0,49.237833,0.0,4
47657.0,290.0,49.237833,0.0,4
47723.0,290.0,49.237833,1.35,4
47786.0,290.0,49.237833,1.35,4
47860.0,290.0,49.237833,1.35,4
47923.0,290.0,49.237833,1.35,4
47986.0,290.0,49.237833,1.35,4
48040.0,290.0,49.237833,1.35,4
48106.0,290.0,49.237833,16.555667,4
48169.0,290.0,49.237833,16.555667,4
48232.0,290.0,49.237833,16.555667,4
48295.0,290.0,49.237833,16.555667,4
48358.0,290.0,49.237833,0.266667,4
48423.0,290.0,49.237833,0.266667,4
48498.0,290.0,49.237833,0.266667,4
48561.0,290.0,49.237833,0.266667,4
48611.0,290.0,49.237833,0.266667,4
48674.0,290.0,49.237833,0.266667,4
48737.0,290.0,49.237833,0.266667,4
48801.0,290.0,49.237833,0.266667,4
48864.0,290.0,49.237833,16.555667,4
48929.0,290.0,49.237833,16.555667,4
48992.0,290.0,49.237833,16.555667,4
49054.0,290.0,49.237833,16.555667,4
49118.0,290.0,49.237833,16.555667,4
49181.0,290.0,49.237833,0.266667,4
49245.0,290.0,49.237833,0.266667,4
49299.0,290.0,49.237833,0.266667,4
49361.0,290.0,49.237833,0.266667,4
49424.0,290.0,49.237833,0.266667,4
49484.0,290.0,49.237833,0.0,4
49546.0,290.0,49.237833,0.0,4
49609.0,290.0,49.237833,0.0,4
49674.0,290.0,49.237833,0.0,4
49737.0,290.0,49.237833,0.0,4
49789.0,290.0,49.237833,0.0,4
49852.0,290.0,49.237833,0.0,4
49916.0,290.0,49.237833,16.555,4
49981.0,290.0,49.237833,16.555,4
50044.0,290.0,49.237833,16.555,4
50094.0,290.0,49.237833,16.555,4
50157.0,290.0,49.237833,0.0,4
50223.0,290.0,49.237833,0.0,4
50286.0,290.0,49.237833,0.0,4
50355.0,290.0,49.237833,0.0,4
50419.0,290.0,49.237833,0.0,4
50482.0,290.0,49.237833,0.0,4
50555.0,290.0,49.237833,0.0,4
50619.0,290.0,49.237833,0.0,4
50685.0,290.0,49.237833,0.0,4
50744.0,290.0,49.237833,0.0,4
50814.0,290.0,49.237833,16.555667,4
50877.0,290.0,49.237833,16.555667,4
50940.0,290.0,49.237833,16.555667,4
51003.0,290.0,49.237833,16.555667,4
51062.0,290.0,49.237833,16.555667,4
51126.0,290.0,49.237833,16.555667,4
51192.0,290.0,49.237833,16.55,4
51269.0,290.0,49.237833,16.55,4
51341.0,290.0,49.237833,16.55,4
51404.0,290.0,49.237833,0.016667,4
51469.0,290.0,49.237833,0.016667,4
51533.0,290.0,49.237833,0.016667,4
51596.0,290.0,49.237833,0.016667,4
51659.0,290.0,49.237833,0.0,4
51735.0,290.0,49.237833,0.0,4
51798.0,290.0,49.237833,0.0,4
51867.0,290.0,49.237833,0.0,4
51939.0,290.0,49.237833,0.0,4
52004.0,290.0,49.237833,0.016667,4
52068.0,290.0,49.237833,0.016667,4
52131.0,290.0,49.237833,0.0,4
52196.0,290.0,49.237833,0.0,4
52259.0,290.0,49.237833,16.555667,4
52323.0,290.0,49.237833,16.555667,4
52386.0,290.0,49.237833,16.555667,4
52449.0,290.0,49.237833,16.555667,4
52521.0,290.0,49.237833,16.555667,4
52585.0,290.0,49.237833,16.555667,4
52648.0,290.0,49.237833,16.555667,4
52712.0,290.0,49.237833,16.555667,4
52775.0,290.0,49.237833,16.555667,4
52838.0,290.0,49.237833,0.0,4
52915.0,290.0,49.237833,0.0,4
52991.0,290.0,49.237833,0.0,4
53054.0,290.0,49.237833,16.555667,4
53118.0,290.0,49.237833,16.555667,4
53181.0,290.0,49.237833,16.555667,4
53245.0,290.0,49.237833,16.555667,4
53310.0,290.0,49.237833,0.0,4
53372.0,290.0,49.237833,0.0,4
53432.0,290.0,49.237833,0.0,4
53511.0,290.0,49.237833,0.0,4
53586.0,290.0,49.237833,0.0,4
53650.0,290.0,49.237833,0.0,4
53713.0,290.0,49.237833,0.0,4
53776.0,290.0,16.555,0.0,4
53839.0,290.0,16.555,0.05,4
53910.0,290.0,16.555,0.05,4
53973.0,290.0,16.555,0.05,4
54047.0,290.0,16.555,0.05,4
54110.0,290.0,16.555,0.05,4
54172.0,290.0,16.555,0.05,4
54236.0,290.0,16.555,0.05,4
54299.0,290.0,49.237833,0.05,4
54362.0,290.0,49.237833,16.555667,4
54425.0,290.0,49.237833,16.555667,4
54479.0,290.0,49.237833,16.555667,4
54533.0,290.0,49.237833,16.555667,4
54609.0,290.0,49.237833,16.555667,4
54686.0,290.0,49.237833,16.555667,4
54738.0,290.0,49.237833,16.555667,4
54801.0,290.0,49.237833,16.555667,4
54864.0,290.0,49.237833,0.0,4
54929.0,290.0,49.237833,0.0,4
54992.0,290.0,49.237833,0.0,4
55056.0,290.0,49.237833,0.0,4
55122.0,290.0,49.237833,0.0,4
55185.0,290.0,49.237833,16.555667,4
55250.0,290.0,49.237833,16.555667,4
55312.0,290.0,49.237833,16.555667,4
55377.0,290.0,49.237833,6.555638,4
55441.0,290.0,49.237833,6.555638,4
55507.0,290.0,49.237833,6.555638,4
55570.0,290.0,49.237833,6.555638,4
55633.0,290.0,49.237833,0.0,4
55696.0,290.0,49.237833,0.0,4
55754.0,290.0,49.237833,0.0,4
55817.0,290.0,49.237833,0.0,4
55875.0,290.0,49.237833,0.0,4
55938.0,290.0,49.237833,0.0,4
56001.0,290.0,49.237833,0.0,4
56066.0,290.0,49.237833,0.0,4
56131.0,290.0,49.237833,0.0,4
56208.0,290.0,49.237833,0.0,4
56273.0,290.0,49.237833,0.0,4
56336.0,290.0,49.237833,0.0,4
56401.0,290.0,49.237833,0.0,4
56464.0,290.0,49.237833,0.0,4
56527.0,290.0,49.237833,0.0,4
56579.0,290.0,49.237833,0.0,4
56637.0,290.0,49.237833,0.0,4
56701.0,290.0,49.237833,2.05,4
56765.0,290.0,49.237833,0.055637,4
56828.0,290.0,49.237833,0.055637,4
56891.0,290.0,49.237833,0.055637,4
56947.0,290.0,49.237833,0.055637,4
57010.0,290.0,49.237833,0.0,4
57073.0,290.0,49.237833,0.0,4
57136.0,314.0,49.237833,16.555667,4
57201.0,335.0,49.237833,0.0,4
57264.0,411.0,49.237833,0.0,4
57327.0,467.0,49.237833,16.555667,4
57390.0,491.0,49.237833,16.555667,4
57453.0,504.0,49.237833,16.555667,4
57516.0,525.0,49.237833,16.555667,4
57580.0,564.0,49.237667,0.0,4
57643.0,577.0,49.237667,0.0,4
57706.0,647.0,49.237667,0.0,4
57769.0,700.0,49.237667,1.35,4
57834.0,806.0,49.2375,0.0,4
57897.0,830.0,49.2375,0.0,4
57962.0,855.0,49.2375,16.5565,4
58025.0,975.0,49.237167,0.0,4
58105.0,975.0,49.237167,0.0,4
58170.0,925.0,49.237167,0.0,6
58233.0,919.0,49.237167,0.0,6
58296.0,913.0,49.237333,0.0,6
58358.0,897.0,49.237333,0.0,6
58421.0,895.0,49.237333,0.0,6
58485.0,890.0,49.237333,0.0,6
58548.0,889.0,49.237333,0.0,6
58611.0,866.0,49.237333,0.0,6
58675.0,856.0,49.237333,1.4,6
58738.0,843.0,49.237833,0.0,6
58801.0,842.0,49.237833,0.0,6
58864.0,841.0,49.237833,0.0,6
58927.0,814.0,49.236667,16.55,6
58990.0,813.0,49.236667,16.55,6
59053.0,780.0,49.2385,2.05,6
59116.0,778.0,49.238667,2.05,6
59179.0,775.0,49.238667,16.557333,6
59244.0,774.0,49.238667,16.557333,6
59312.0,766.0,49.238667,16.557333,6
59375.0,761.0,49.238667,16.557333,6
59433.0,760.0,49.238667,16.557333,6
59496.0,758.0,49.238667,16.557333,6
59561.0,757.0,49.238667,16.557333,6
59625.0,751.0,49.238833,0.557283,6
59688.0,750.0,49.238833,0.557283,6
59751.0,748.0,49.238833,0.557283,6
59814.0,747.0,49.238833,0.0,6
59877.0,731.0,49.239,0.0,6
59943.0,729.0,49.239,16.557167,6
60022.0,728.0,49.239,16.557167,6
60085.0,723.0,49.239167,0.0,6
60148.0,721.0,49.239167,0.0,6
60211.0,717.0,49.239167,0.0,6
60275.0,717.0,49.239167,0.0,6
60343.0,716.0,49.239167,0.0,6
60408.0,709.0,49.239167,0.0,6
60473.0,690.0,49.239333,16.557167,6
60539.0,678.0,49.2395,0.0,6
60603.0,673.0,49.2395,0.0,6
60668.0,672.0,49.2395,0.0,6
60733.0,658.0,49.239667,0.0,6
60796.0,658.0,49.239667,0.0,6
60867.0,657.0,49.239667,0.0,6
60931.0,643.0,49.239833,0.0,6
60995.0,639.0,49.239833,0.0,6
61059.0,637.0,49.239833,0.0,6
61123.0,636.0,49.239833,0.0,6
61186.0,635.0,49.239833,0.0,6
61249.0,610.0,49.24,0.0,6
61312.0,606.0,49.240167,16.556667,6
61375.0,604.0,49.240167,16.556667,6
61440.0,602.0,49.240167,16.556667,6
61503.0,594.0,49.240167,16.556667,6
61566.0,592.0,49.240167,16.556667,6
61631.0,590.0,49.240167,2.05,6
61693.0,590.0,49.240167,2.05,6
61757.0,589.0,49.240167,2.05,6
61826.0,588.0,49.240167,2.05,6
61882.0,587.0,49.240167,2.05,6
61945.0,583.0,49.240333,16.555,6
62008.0,578.0,49.240333,16.555,6
62071.0,573.0,49.240333,16.555,6
62134.0,567.0,49.240333,16.555,6
62199.0,563.0,49.240333,16.555,6
62262.0,556.0,49.2405,2.05,6
62326.0,553.0,49.2405,16.555,6
62389.0,552.0,49.2405,16.555,6
62452.0,549.0,49.2405,16.555,6
62515.0,546.0,49.2405,16.555,6
62578.0,533.0,49.240667,16.555,6
62659.0,532.0,49.240667,16.555,6
62722.0,525.0,49.240667,16.5565,6
62782.0,524.0,49.240667,16.5565,6
62862.0,523.0,49.240667,16.5565,6
62926.0,522.0,49.240833,0.0,6
62990.0,520.0,49.240833,0.0,6
63044.0,519.0,49.240833,0.0,6
63107.0,514.0,49.240833,0.0,6
63170.0,513.0,49.240833,16.5565,6
63243.0,512.0,49.240833,16.5565,6
63308.0,511.0,49.240833,16.5565,6
63373.0,507.0,49.241,0.0,6
63437.0,500.0,49.241,0.0,6
63500.0,493.0,49.241,0.0,6
63569.0,492.0,49.241,0.0,6
63634.0,492.0,49.241,0.0,6
63697.0,490.0,49.241,0.0,6
63762.0,490.0,49.241,0.0,6
63833.0,489.0,49.241,0.0,6
63896.0,476.0,49.241167,0.116667,6
63960.0,471.0,49.241167,16.555,6
64022.99999999999,468.0,49.241167,16.555,6
64087.99999999999,460.0,49.241333,16.555,6
64150.99999999999,459.0,49.241333,16.555,6
64214.0,456.0,49.241333,16.55,6
64277.0,453.0,49.241333,16.55,6
64340.0,450.0,49.241333,16.55,6
64403.00000000001,443.0,49.241333,16.55635,6
64465.0,443.0,49.241333,16.55635,6
64529.0,442.0,49.241333,16.55635,6
64607.0,440.0,49.2415,16.55635,6
64667.0,440.0,49.2415,16.55635,6
64742.99999999999,439.0,49.2415,16.55635,6
64807.0,438.0,49.2415,0.066667,6
64870.00000000001,435.0,49.2415,0.066667,6
64933.00000000001,433.0,49.2415,0.066667,6
64998.00000000001,432.0,49.2415,0.066667,6
65062.0,431.0,49.2415,0.0,6
65125.0,425.0,49.2415,0.0,6
65188.0,424.0,49.2415,0.0,6
65251.00000000001,422.0,49.2415,0.0,6
65316.0,417.0,49.2415,0.0,6
65387.0,416.0,49.2415,0.0,6
65452.0,415.0,49.2415,0.0,6
65515.0,413.0,49.24,16.556333,6
65577.0,413.0,49.24,16.556333,6
65640.0,410.0,49.24,16.556333,6
65700.0,409.0,49.24,16.556333,6
65764.0,409.0,49.24,16.556333,6
65827.0,408.0,49.241667,16.556333,6
65890.0,406.0,49.241667,16.556333,6
65953.0,401.0,49.241667,16.556333,6
66016.0,398.0,49.241833,16.556333,6
66079.0,397.0,49.241833,16.556333,6
66159.0,395.0,49.241833,16.556333,6
66223.0,395.0,49.241833,16.556333,6
66287.0,393.0,49.241833,16.556333,6
66350.0,393.0,49.241833,16.556333,6
66414.0,391.0,49.241833,16.556333,6
66479.0,387.0,49.241833,16.556333,6
66542.0,384.0,49.241833,16.556333,6
66605.0,383.0,49.241833,16.556333,6
66668.0,378.0,49.241833,16.556333,6
66738.0,377.0,49.241833,16.556333,6
66815.0,376.0,49.242,16.556333,6
66878.0,372.0,49.242,16.556333,6
66942.0,361.0,49.242,16.556333,6
67005.0,360.0,49.242,16.556333,6
67068.0,356.0,49.242,16.556333,6
67138.0,356.0,49.242,16.556333,6
67202.0,354.0,49.242167,16.556333,6
67265.0,353.0,49.242167,16.556333,6
67328.0,352.0,49.242167,16.556333,6
67391.0,349.0,49.242167,16.556333,6
67454.0,348.0,49.242167,16.556333,6
67520.0,347.0,49.242167,16.556333,6
67584.0,347.0,49.242167,16.556333,6
67647.0,346.0,49.242167,0.016667,6
67710.0,345.0,49.242167,0.016667,6
67773.0,344.0,49.242167,0.016667,6
67843.0,343.0,49.242167,0.016667,6
67908.0,337.0,49.242333,0.0,6
67971.0,333.0,49.242333,0.0,6
68034.0,331.0,49.242333,0.0,6
68100.0,331.0,49.242333,0.0,6
68163.0,330.0,49.242333,16.556333,6
68227.0,329.0,49.242333,16.556333,6
68292.0,319.0,49.242333,0.0,6
68355.0,316.0,49.242333,0.0,6
68411.0,316.0,49.242333,0.0,6
68474.0,315.0,49.242333,0.0,6
68537.0,314.0,49.242333,2.05,6
68600.0,299.0,49.2425,0.0,6
68663.0,299.0,49.242333,0.0,6
68726.0,299.0,49.242333,16.55635,6
68789.0,299.0,49.242333,16.55635,6
68854.0,299.0,49.242333,16.55635,6
68917.0,299.0,49.242333,16.55635,6
68982.0,299.0,49.242333,16.556333,6
69045.0,299.0,49.242333,0.0,6
69123.0,299.0,49.242333,8.566667,6
69187.0,299.0,49.242333,8.566667,6
69696.0,299.0,49.242333,16.556333,7
70201.0,299.0,49.242333,16.556333,7
70711.0,299.0,49.242333,16.556333,7
71216.0,299.0,49.242333,16.556333,7
71725.0,299.0,49.242333,16.556333,7
72232.0,299.0,49.242333,16.556333,7
72742.0,299.0,49.242333,16.556333,7
73253.0,299.0,49.242333,0.0,7
73780.0,299.0,49.242333,0.0,7
74287.0,299.0,49.242333,16.556333,7
74793.0,299.0,49.242333,0.0,7
75304.0,299.0,49.242333,16.556333,7
75814.0,299.0,49.242333,16.556333,7
76321.0,299.0,49.242333,0.016667,7
76830.0,299.0,49.242333,16.556333,7
77338.0,299.0,49.242333,16.556333,7
77848.0,299.0,49.242333,16.556333,7
78358.0,300.0,49.242333,16.556333,7
78867.0,300.0,49.242333,16.556333,7
79372.0,300.0,49.242333,0.0,7
79879.0,300.0,49.242333,16.55,7
80403.0,300.0,49.242333,16.556333,7
80916.0,300.0,49.242333,16.556333,7
81427.0,300.0,49.242333,16.556333,7
81938.0,301.0,49.242333,16.556333,7
82450.0,301.0,49.242333,16.556333,7
82961.0,301.0,49.242333,16.556333,7
83469.0,301.0,49.242333,16.556333,7
83991.0,300.0,49.242333,16.556333,7
84500.0,300.0,49.242333,16.556333,7
85009.0,300.0,49.242333,16.556333,7
85520.0,300.0,49.242333,16.556333,7
86035.0,301.0,49.242333,16.556333,7
86546.0,301.0,49.242333,16.556333,7
87061.0,301.0,49.242333,16.556333,7
87581.0,301.0,49.242333,16.556333,7
88089.0,300.0,49.242333,16.556333,7
88597.0,301.0,49.242333,16.556333,7
89109.0,300.0,49.242333,16.556333,7
89619.0,300.0,49.242333,16.556333,7
90134.0,300.0,16.556667,0.516667,7
90647.0,300.0,16.556667,0.516667,7
91161.0,300.0,49.242333,16.556333,7
91669.0,300.0,49.242333,16.556333,7
92179.0,300.0,49.242333,16.556333,7
92687.0,300.0,49.242333,16.556333,7
93202.0,300.0,49.242333,16.556333,7
93720.0,300.0,49.242333,16.556333,7
94242.0,300.0,49.242333,16.556333,7
94755.0,300.0,49.242333,16.556333,7
95270.0,300.0,0.1,2.55,7
95780.0,300.0,0.1,2.55,7
96297.0,300.0,49.242167,16.556333,7
96807.0,300.0,49.242167,16.556333,7
97318.0,300.0,49.242167,16.5565,7
97830.0,300.0,49.242167,16.5565,7
98344.0,300.0,49.242167,16.5565,7
98855.0,300.0,49.242167,16.5565,7
99372.0,300.0,49.242167,16.5565,7
99883.0,300.0,49.242167,16.5565,7
100391.0,301.0,49.242167,0.0,7
100898.0,301.0,49.242167,0.0,7
101406.0,302.0,16.556667,0.066667,7
101916.0,301.0,49.242167,16.5565,7
102423.0,301.0,49.242167,16.5565,7
102934.0,301.0,49.242167,16.5565,7
103444.0,301.0,49.242167,16.5565,7
103953.0,301.0,49.242167,16.5565,7
104461.0,301.0,49.242167,16.5565,7
104967.0,301.0,49.242167,0.0,7
105476.0,301.0,49.242167,16.5565,7
105985.0,301.0,49.242167,16.5565,7
106497.0,300.0,49.242167,16.5565,7
107005.0,300.0,49.242167,16.5565,7
107522.0,301.0,49.242167,16.5565,7
108030.0,301.0,49.242167,16.555,7
108539.0,301.0,49.242167,16.555,7
109047.0,300.0,49.242167,0.016667,7
109555.0,301.0,49.242167,1.6,7
110062.0,301.0,49.242167,16.556667,7
110565.0,301.0,49.242167,16.556667,7
111076.0,301.0,49.242167,16.556833,7
111585.0,301.0,49.242167,16.556833,7
112093.0,301.0,49.242167,0.0,7
112601.0,301.0,49.242167,16.557,7
113115.0,301.0,49.242167,16.557,7
113644.0,301.0,49.242167,2.05,7
114154.0,301.0,49.242167,16.557,7
114676.0,301.0,49.242167,16.557,7
115187.0,301.0,49.242167,16.557167,7
115694.0,301.0,16.556667,0.05,7
116204.0,302.0,49.242167,16.55,7
116712.0,301.0,49.242167,16.557333,7
117242.0,301.0,49.242167,16.557333,7
117750.0,302.0,49.242167,16.5575,7
118258.0,301.0,49.242167,16.5575,7
118766.0,302.0,49.242167,0.0,7
119274.0,301.0,49.242167,16.557667,7
119783.0,301.0,49.242167,0.0,7
120298.0,301.0,49.242167,0.0,7
120806.0,301.0,49.242167,16.557667,7
121315.0,301.0,49.242167,16.557667,7
121825.0,301.0,49.242167,16.557833,7
122343.0,301.0,49.242167,16.557833,7
122854.0,301.0,49.242167,16.557833,7
123360.0,301.0,49.242167,16.557833,7
123874.0,301.0,49.242167,16.558,7
124380.0,302.0,49.242167,8.566667,7
124891.0,302.0,49.242167,0.016667,7
125400.0,302.0,49.242167,16.558167,7
125911.0,302.0,49.242167,16.558167,7
126416.0,301.0,49.242167,16.558167,7
126931.0,302.0,49.242167,16.558167,7
127440.0,302.0,49.242167,16.558167,7
127946.0,302.0,49.242167,16.558167,7
128449.00000000001,302.0,49.242167,16.556667,7
128958.0,302.0,49.242167,16.556667,7
129466.00000000001,302.0,49.242167,16.556667,7
129975.0,302.0,49.242167,16.558333,7
130483.0,302.0,49.242167,16.558333,7
130994.0,302.0,49.242167,16.5585,7
131506.0,302.0,49.242167,16.5585,7
132017.0,302.0,49.242167,16.5585,7
132535.0,302.0,49.242167,16.5585,7
133044.0,302.0,49.242167,16.5585,7
133548.0,302.0,49.242167,16.5585,7
134063.0,302.0,49.242,16.5585,7
134586.0,302.0,49.242,16.5585,7
135096.0,302.0,49.242,16.558667,7
135616.0,302.0,49.242,16.558667,7
136126.0,302.0,49.242,0.0,7
136634.0,302.0,49.242,16.558667,7
137143.0,302.0,49.242,0.266667,7
137647.0,302.0,49.242,16.558667,7
138155.0,302.0,49.242,16.558833,7
138666.0,302.0,49.242167,16.558833,7
139192.0,303.0,49.242167,16.558833,7
139698.0,302.0,49.242167,0.0,7
140223.0,302.0,49.242167,16.558833,7
140731.0,302.0,49.242,16.559,7
141239.0,303.0,49.242,16.559,7
141748.0,303.0,49.242,0.0,7
142256.0,303.0,49.242,16.559167,7
142769.0,303.0,49.242,16.559167,7
143295.0,303.0,49.242,16.559167,7
143800.0,303.0,49.242,16.559167,7
144309.0,303.0,49.242,16.559333,7
144819.0,303.0,49.242,0.0,7
145327.0,303.0,49.242,16.559333,7
145835.0,303.0,49.242,16.559333,7
146346.0,302.0,49.242,16.559333,7
146864.0,303.0,49.242,16.559333,7
147368.0,302.0,49.242,0.0,7
147879.0,302.0,49.242,16.559333,7
148383.0,302.0,49.242,16.559333,7
148897.0,302.0,49.242,0.016667,7
149399.0,302.0,49.242,0.016667,7
149910.0,302.0,49.241833,16.559333,7
150433.0,302.0,49.241833,16.559333,7
150943.0,302.0,49.241833,16.559333,7
151453.0,302.0,49.241833,16.559333,7
151960.0,302.0,49.241833,16.559333,7
152487.0,302.0,49.241833,16.559333,7
152996.0,302.0,49.241833,0.0,7
153513.0,302.0,49.241833,16.559333,7
154019.0,302.0,49.241833,16.559333,7
154531.0,301.0,49.241833,16.559167,7
155044.0,301.0,49.241667,0.433333,7
155569.0,301.0,49.241667,16.559167,7
156074.0,301.0,49.241667,16.559167,7
156584.0,301.0,49.241667,16.559333,7
157089.0,301.0,49.241667,0.0,7
157600.0,301.0,49.241667,16.559167,7
158110.0,301.0,49.241667,16.559167,7
158616.0,301.0,49.241667,0.0,7
159127.0,301.0,49.241667,0.016667,7
159636.0,301.0,49.241667,16.55,7
160153.0,301.0,49.241667,16.55,7
160662.0,301.0,49.24,16.559167,7
161193.0,301.0,49.24,16.559167,7
161704.0,301.0,49.24,16.55,7
162211.0,301.0,49.24,16.55,7
162720.0,300.0,49.24,16.559167,7
163227.0,300.0,49.2415,16.559167,7
163741.0,300.0,49.2415,16.559167,7
164248.0,300.0,49.241333,0.0,7
164770.0,300.0,49.241333,16.559167,7
165279.0,300.0,49.241333,16.559167,7
165787.0,300.0,49.241333,16.559167,7
166294.0,300.0,49.241333,0.266667,7
166802.0,300.0,49.241333,16.559333,7
167313.0,300.0,49.241333,16.559333,7
167823.0,300.0,49.241333,16.559333,7
168334.0,300.0,49.241167,16.55,7
168839.0,300.0,49.241167,16.55,7
169351.0,300.0,49.241167,16.559333,7
169869.0,300.0,49.241167,16.559333,7
170377.0,300.0,49.241167,16.559333,7
170886.0,299.0,49.241167,16.559333,7
171393.0,300.0,49.241,16.559333,7
171922.0,299.0,49.241,16.559333,7
172434.0,300.0,49.241,16.559333,7
172937.0,299.0,49.241,16.559333,7
173444.0,299.0,49.241,0.016667,7
173956.0,299.0,49.241,16.559167,7
174474.0,299.0,49.241,0.016667,7
174981.0,299.0,49.241,16.559167,7
175492.0,299.0,49.241,16.559167,7
175999.0,299.0,49.241,16.559167,7
176508.0,299.0,49.241,16.559333,7
177020.0,299.0,49.241,16.559167,7
177527.0,299.0,49.241,16.559167,7
178041.0,299.0,49.241,0.266667,7
178552.0,299.0,49.241,16.559167,7
179057.0,299.0,49.241,16.559167,7
179571.0,299.0,49.241,0.0,7
180082.0,299.0,49.241,16.559167,7
180592.0,299.0,49.241,16.55,7
181102.0,299.0,49.241,16.55,7
181614.0,299.0,49.241,0.016667,7
182126.0,299.0,49.241,16.559167,7
182640.0,299.0,49.241,16.559167,7
183156.0,299.0,49.241,16.559167,7
183664.0,299.0,49.241,16.559167,7
184174.0,299.0,49.241,0.266667,7
184690.0,299.0,49.241,0.266667,7
185201.0,299.0,49.241,0.0,7
185711.0,299.0,49.241,16.559167,7
186239.0,299.0,49.241,16.559167,7
186739.0,299.0,49.241,16.559167,7
187255.0,299.0,49.241,16.559167,7
187782.0,299.0,49.241,16.559167,7
188289.0,299.0,49.241,16.559167,7
188794.0,299.0,49.241,16.559167,7
189306.0,299.0,49.241,16.559167,7
189817.0,299.0,49.241,0.0,7
190332.0,299.0,49.241,0.0,7
190840.0,299.0,49.241,16.559167,7
191343.0,299.0,49.241,16.559167,7
191853.0,299.0,49.241,16.559167,7
192376.0,299.0,49.241,16.559167,7
192906.0,299.0,49.241,16.559167,7
193436.0,299.0,49.241,16.559167,7
193955.0,299.0,49.241,16.559167,7
194486.0,299.0,49.241,16.559167,7
194999.0,299.0,49.241,0.0,7
195527.0,299.0,49.241,0.0,7
196052.0,299.0,49.241,16.559167,7
196575.0,299.0,49.241,16.559167,7
197093.0,299.0,49.241,16.559167,7
197614.0,299.0,49.241,16.559167,7
198146.0,299.0,49.241,16.559167,7
198668.0,299.0,49.241,16.559167,7
199176.0,299.0,49.241,16.559167,7
199687.0,299.0,49.241,16.559167,7
200188.0,299.0,49.241,16.559167,7
200699.0,299.0,49.241,16.55,7
201218.0,299.0,49.241,16.55,7
201729.0,299.0,49.241,16.559167,7
202240.0,299.0,49.241,16.559167,7
202751.0,299.0,49.241,16.559167,7
203260.0,299.0,49.241,16.559167,7
203769.0,299.0,49.241,16.559167,7
204271.0,299.0,49.241,16.559167,7
204780.0,299.0,49.241,0.0,7
205280.0,299.0,49.241,0.0,7
205790.0,299.0,49.241,16.559167,7
206300.0,299.0,49.241,16.559167,7
206830.0,299.0,49.241,16.559167,7
207343.0,299.0,49.241,16.559167,7
207855.0,299.0,49.241,16.559167,7
208369.0,299.0,49.241,16.559167,7
208878.0,299.0,49.241,16.559167,7
209388.0,299.0,49.241,16.559167,7
209904.0,299.0,49.241,16.559167,7
210424.0,299.0,49.241,16.559167,7
210934.0,299.0,49.241,16.559167,7
211451.0,299.0,49.241,16.559167,7
211962.0,299.0,49.241,16.559167,7
212482.0,299.0,49.241,16.559167,7
212993.0,299.0,49.241,16.559167,7
213500.0,299.0,49.241,16.559167,7
214008.0,299.0,49.241,0.266667,7
214520.0,299.0,49.241,16.559167,7
215029.0,299.0,49.241,16.559167,7
215540.0,299.0,49.241,16.559167,7
216055.0,299.0,49.241,16.559167,7
216565.0,299.0,49.241,16.559167,7
217077.0,299.0,49.241,16.559167,7
217601.0,299.0,49.241,16.559167,7
218112.0,299.0,49.241,16.559167,7
